Fecha,ssm_input_ready,ssm_warmup_complete,ssm_recovery_state,ssm_baseline_state,ssm_fatigue_state,sleep_recovery_index,sleep_recovery_index_var,sleep_recovery_index_sd,sleep_obs_missing,sleep_input_quality,sleep_obs_var_multiplier,sleep_innovation,ssm_state_lo,ssm_state_hi,ssm_state_var,ssm_state_sd,ssm_baseline_state_var,ssm_fatigue_state_var,ssm_baseline_state_sd,ssm_fatigue_state_sd,ssm_obs_missing,ssm_load_missing,ssm_load_context_mode,ssm_proc_var_multiplier,ssm_input_quality,ssm_obs_var_multiplier,ssm_innovation,control_rolling_hrv_7d,control_load_7d
2025-10-29,True,True,3.764239460746352,4.121059076856356,0.35681961611000373,,,,True,suppressed,1.25,,3.463948584459678,4.064530337033026,0.009030841147477308,0.09503073790872776,0.007540793895936489,0.009485052355430894,0.08683774465021814,0.09739123346292979,False,False,session_recorded,1.0,clean,1.0,-0.15620676708661296,3.716257414445159,307.0
2025-10-30,True,True,3.7593716381019395,4.111060126677341,0.3516884885754012,,,,True,suppressed,1.0,,3.459208693633596,4.059534582570283,0.009023148034436839,0.09499025231273385,0.00752846965944044,0.00946543672507358,0.0867667543442789,0.09729047602449882,False,False,session_recorded,1.0,clean,1.0,-0.1047131835630628,3.6650144695203752,290.0
2025-10-31,True,True,3.819285674784937,4.1139718898276,0.294686215042663,,,,True,suppressed,1.0,,3.5191804026429923,4.119390946926882,0.009019681011237967,0.0949720011963419,0.007516789999835028,0.009452269519885103,0.08669942329586183,0.09722278292604622,False,False,session_recorded,1.0,clean,1.0,0.07205618609072939,3.685300590797849,256.0
2025-11-01,True,True,3.7729151922343904,4.098252752501669,0.3253375602672791,,,,True,suppressed,1.25,,3.4667055445873722,4.079124839881408,0.009390347585928108,0.09690380583820281,0.007587860277078028,0.009841121990401309,0.08710832495851374,0.09920242935735651,False,False,rest_day_no_session,1.15,clean,1.0,-0.18514811169909118,3.695072303500004,
2025-11-02,True,True,3.809641389563194,4.091129072224632,0.2814876826614377,,,,True,suppressed,1.2,,3.4780438350295575,4.141238944096831,0.011012009228592726,0.10493812095036163,0.007844514439574972,0.010350512554926642,0.08856926351491792,0.10173746878572634,False,False,session_recorded,1.0,degraded,3.5,-0.10109419749758164,3.6811926002533943,286.0
2025-11-03,True,True,3.7783285278292964,4.091685832564826,0.31335730473552953,,,,True,suppressed,1.15,,3.463193778961841,4.093463276696752,0.009945726599569589,0.09972826379502246,0.007717457541256911,0.009842893966387788,0.08784906112905767,0.09921136006722107,False,False,session_recorded,1.0,clean,1.0,-0.032489943650986675,3.7027664770999573,328.0
2025-11-04,True,True,3.7856842716733055,4.0909634670330925,0.30527919535978715,,,,True,suppressed,1.0,,3.478311377326405,4.0930571660202055,0.009461828278550044,0.09727192955087323,0.007645162472624886,0.00962041768163002,0.08743661974610459,0.09808372791462415,False,False,session_recorded,1.0,clean,1.0,-0.010243601699955196,3.72538370946008,283.0
2025-11-05,True,True,3.843268640282599,4.0986134298294,0.2553447895468009,,,,True,suppressed,1.0,,3.5395978812571625,4.146939399308035,0.009235275989087778,0.09610034333491102,0.007599615292218574,0.009520421829900753,0.0871757723924404,0.09757264898474753,False,False,session_recorded,1.0,clean,1.0,0.11072595038148147,3.7659918498698053,285.0
2025-11-06,True,True,3.790705155311375,4.063908195627403,0.27320304031602805,,,,True,suppressed,1.15,,3.488822667457772,4.092587643164978,0.009126825967914302,0.09553442294751302,0.007568253998177126,0.009474396060028291,0.08699571252755578,0.09733650938896612,False,False,session_recorded,1.0,clean,1.0,-0.3448370958059055,3.7441433824432804,249.0
2025-11-07,True,True,3.8184447112270736,4.065882163778089,0.24743745255101549,,,,True,suppressed,1.1,,3.517441177466237,4.11944824498791,0.009073756426375658,0.0952562671238783,0.007545003119086794,0.00945230713880332,0.08686197740718775,0.0972229763934602,False,False,session_recorded,1.0,clean,1.0,0.035516723868947775,3.7399903134024948,269.0
2025-11-08,True,True,3.704239726352477,4.044967698461634,0.34072797210915684,,,,True,suppressed,1.0,,3.403679224997887,4.004800227707068,0.009047065645070532,0.09511606407474256,0.007526751573540244,0.009440817674107555,0.08675685317910191,0.09716387020959774,False,False,session_recorded,1.0,clean,1.0,-0.3010920555695966,3.7171859025580125,326.0
2025-11-09,True,True,3.751269500831931,4.055024111618934,0.30375461078700317,,,,True,suppressed,1.0,,3.4509405444686525,4.051598457195209,0.00903313170609651,0.09504278881691398,0.007511819762549423,0.00943401567245436,0.08667075494392225,0.09712886117140651,False,False,session_recorded,1.0,clean,1.0,0.11075105990895251,3.734334135288227,367.0
2025-11-10,True,True,3.7651149510165784,4.0839528782909325,0.31883792727435417,,,,True,suppressed,1.0,,3.4649132216405407,4.065316680392616,0.00902547999832424,0.0950025262733799,0.007499249545102651,0.009429311051104533,0.08659820751668391,0.09710463969916439,False,False,session_recorded,1.0,clean,1.0,0.24241172568262392,3.762621477321123,402.0
2025-11-11,True,True,3.7982372066036105,4.083826319425968,0.28558911282235716,,,,True,suppressed,1.1,,3.498110042833491,4.09836437037373,0.00902099696749148,0.09497892907109176,0.007488461084170421,0.009425591593441666,0.08653589477303866,0.09708548600816533,False,False,session_recorded,1.0,clean,1.0,0.019454906863816568,3.7676704800991203,374.0
2025-11-12,True,True,3.8405479877273434,4.1081292829242955,0.2675812951969519,,,,True,suppressed,1.0,,3.540467942112973,4.140628033341714,0.009018164705530062,0.09496401795169611,0.007479081209758517,0.009422392846636337,0.08648168135367465,0.09706901074306021,False,False,session_recorded,1.0,clean,1.0,0.24095630267265156,3.7817185989641158,439.0
2025-11-13,True,True,3.794950809072093,4.098466539862732,0.3035157307906387,,,,True,suppressed,1.0,,3.49490295089828,4.094998667245906,0.00901623018121262,0.0949538318405983,0.007470854752634823,0.009419527121502435,0.08643410642006327,0.09705424834340037,False,False,session_recorded,1.0,clean,1.0,-0.13286168582476554,3.8055453840322566,508.0
2025-11-14,True,True,3.8068524886042194,4.100381339884048,0.29352885127982814,,,,True,suppressed,1.0,,3.4788562721610248,4.134848705047414,0.010774114746565843,0.1037984332567975,0.0077334705031825764,0.010067998259613159,0.08794015296315202,0.10033941528438942,False,False,session_recorded,1.0,degraded,3.5,0.05516089825634252,3.8072480063973666,533.0
2025-11-15,True,True,3.839549810054072,4.102449771626165,0.2628999615720928,,,,True,suppressed,1.0,,3.5260329001773614,4.153066719930783,0.009843869972108427,0.09921627876567649,0.007616366473524203,0.009676824584435677,0.08727179655263322,0.09837085231121909,False,False,session_recorded,1.0,clean,1.0,0.040012885238833285,3.8640121407335535,437.0
2025-11-16,True,True,3.811166229102197,4.115478414460344,0.30431218535814675,,,,True,suppressed,1.0,,3.5045429222245987,4.117789535979795,0.009415735601699088,0.09703471338494842,0.0075518378140326786,0.009513456726127714,0.086901310772811,0.09753695056811912,False,False,session_recorded,1.0,clean,1.0,0.07342907498437912,3.8683566644619813,523.0
2025-11-17,True,True,3.7478733894660374,4.0931545897624995,0.3452812002964618,,,,True,suppressed,1.2,,3.444576540955984,4.051170237976091,0.009212547156916513,0.09598201475753941,0.007513548599748149,0.009445968098799619,0.08668072796041891,0.09719037040159698,False,False,session_recorded,1.0,clean,1.0,-0.2562826099357798,3.811130837932683,462.0
2025-11-18,True,True,3.78848682632769,4.094008001661202,0.3055211753335123,,,,True,suppressed,1.0,,3.4868187421399375,4.090154910515443,0.009113866421511446,0.095466572272767,0.007489283115013775,0.009419084701188976,0.08654064429511589,0.09705196907424896,False,False,session_recorded,1.0,clean,1.0,0.032335346393974174,3.8111461726842353,461.0
2025-11-19,True,True,3.7580600077045765,4.08816247601952,0.3301024683149437,,,,True,suppressed,1.1,,3.457204071539013,4.05891594387014,0.009064859944287568,0.09520955805110938,0.007472942335888433,0.00940903578119015,0.08644618173111195,0.09700018443894914,False,False,session_recorded,1.0,clean,1.0,-0.09183328689957859,3.76270861758352,460.0
2025-11-20,True,True,3.7037474482070984,4.06891538202472,0.36516793381762147,,,,True,suppressed,1.0,,3.403306004750197,4.0041888916640005,0.009039899625077695,0.09507838673998258,0.00746131317935515,0.009405621709758722,0.08637889313573745,0.09698258456938917,False,False,session_recorded,1.0,clean,1.0,-0.23508251255676882,3.7384355992001623,452.0
2025-11-21,True,True,3.6709388211091403,4.0502863535128775,0.37934753240373714,,,,True,suppressed,1.0,,3.3707152528444193,3.9711623893738612,0.009026793206098865,0.09500943745806974,0.007452625461866769,0.009404570523933117,0.0863285900606906,0.09697716496130993,False,False,session_recorded,1.0,clean,1.0,-0.2160476116059149,3.687955488785072,453.0
2025-11-22,True,True,3.7098319584736013,4.048837361016778,0.33900540254317657,,,,True,suppressed,1.15,,3.368112857558149,4.051551059389054,0.011694521014976682,0.10814120868094956,0.007855723538739685,0.010394802203541676,0.08863251964566778,0.10195490279305687,True,False,session_recorded,1.0,suppressed,2.5,,3.626909488454435,449.0
2025-11-23,True,True,3.695081907174412,4.0545651931757405,0.3594832860013286,,,,True,suppressed,1.15,,3.3750089230000766,4.015154891348748,0.010259872564208168,0.10129102904111581,0.007678821227602841,0.009797242653374609,0.08762888352365812,0.09898102168281861,False,False,session_recorded,1.0,clean,1.0,0.00886464244562557,3.603277733909518,423.0
2025-11-24,True,True,3.5906630631372525,4.025710563381665,0.43504750024441263,,,,True,suppressed,1.0,,3.280843442459607,3.900482683814898,0.009613062465139221,0.09804622616469856,0.007585289386987716,0.009553982920982584,0.0870935668519077,0.09774447770069972,False,False,session_recorded,1.0,clean,1.0,-0.35224086140211064,3.5708244181983217,461.0
2025-11-25,True,True,3.7057482703569007,4.056734867362255,0.3509865970053548,,,,True,suppressed,1.0,,3.4008653191546117,4.01063122155919,0.009309153851325509,0.09648395644523243,0.00753179345916869,0.009455609940599028,0.08678590587859696,0.09723996061598868,False,False,session_recorded,1.0,clean,1.0,0.3291753501066341,3.591376744308576,477.0
2025-11-26,True,True,3.7226892499861335,4.062550084119158,0.3398608341330243,,,,True,suppressed,1.0,,3.4202192382239085,4.0251592617483585,0.009162385807708496,0.09572035210815145,0.007499171407152415,0.009417643799407252,0.08659775636327084,0.09704454543871723,False,False,session_recorded,1.0,clean,1.0,0.042688998593346295,3.6011085499924897,463.0
2025-11-27,True,True,3.8151915055152887,4.084779821422782,0.26958831590749366,,,,True,suppressed,1.2,,3.513921809391358,4.116461201639219,0.009089810458666263,0.095340497474401,0.0074781033279572124,0.009404422632001216,0.08647602747557968,0.09697640244926194,False,False,session_recorded,1.0,clean,1.0,0.2618397199678828,3.6716970379292655,415.0
2025-11-28,True,True,3.800292682520488,4.082270504598424,0.2819778220779358,,,,True,suppressed,1.0,,3.471465946665025,4.129119418375951,0.010828746109715771,0.10406126133060166,0.007738038464500593,0.010055026166009758,0.08796612111773824,0.1002747533829416,False,False,session_recorded,1.0,degraded,3.5,-0.12657210486915682,3.6973119886103305,426.0
2025-11-29,True,True,3.841891189438958,4.095397588241117,0.2535063988021596,,,,True,suppressed,1.15,,3.527946046547916,4.15583633233,0.009870779838434957,0.09935179836537916,0.0076151681251721655,0.009663403499250245,0.08726493067190373,0.09830261186382712,False,False,session_recorded,1.0,clean,1.0,0.13243693027759074,3.7685870242415427,450.0
2025-11-30,True,True,3.7220207484624854,4.057111700598753,0.33509095213626766,,,,True,suppressed,1.0,,3.4151720242715746,4.028869472653397,0.009429584842461002,0.09710604946377441,0.00754781846173128,0.009502038990038228,0.08687818173587245,0.09747840268509855,False,False,session_recorded,1.0,clean,1.0,-0.4296127655594302,3.7248011055259407,429.0
2025-12-01,True,True,3.7593663376523176,4.066273413815529,0.30690707616321133,,,,True,suppressed,1.0,,3.4559499360814927,4.062782739223143,0.009219811362180995,0.09601984879274178,0.007508209873042112,0.009436832208611037,0.0866499271381235,0.09714335905562993,False,False,session_recorded,1.0,clean,1.0,0.09338283675482995,3.797176175776499,370.0
2025-12-02,True,True,3.7395284446702375,4.04946410163322,0.3099356569629823,,,,True,suppressed,1.0,,3.4377975578752205,4.0412593314652545,0.009117661547235928,0.09548644692958225,0.0074834421403932394,0.009411909795853081,0.08650689071047023,0.09701499778824448,False,False,session_recorded,1.0,clean,1.0,-0.1755307022675634,3.7468001351725246,365.0
2025-12-03,True,True,3.7121041748511043,4.032009385536283,0.3199052106851791,,,,True,suppressed,1.0,,3.4112165104244805,4.012991839277728,0.009066772005005008,0.0952195988492128,0.00746705384834601,0.009403397489026974,0.08641211632835993,0.09697111677724958,False,False,session_recorded,1.0,clean,1.0,-0.19309883571968278,3.7193635295267944,340.0
2025-12-04,True,True,3.767652531127702,4.035131985537899,0.2674794544101973,,,,True,suppressed,1.0,,3.467196627576474,4.06810843467893,0.009040769817588192,0.0950829628145242,0.0074556275901029945,0.009401144069214084,0.08634597610834563,0.09695949705528636,False,False,session_recorded,1.0,clean,1.0,0.06288560670180043,3.6907128978925736,322.0
2025-12-05,True,True,3.7610438256091876,4.027860376720724,0.2668165511115367,,,,True,suppressed,1.1,,3.460815448715876,4.061272202502499,0.009027082369563021,0.09501095920767784,0.007447274066403988,0.009400959564753423,0.08629759015409404,0.09695854559941286,False,False,session_recorded,1.0,clean,1.0,-0.08172807523793812,3.6927662469721896,296.0
2025-12-06,True,True,3.7789414000132955,4.023353192810228,0.2444117927969331,,,,True,suppressed,1.0,,3.4788371591303613,4.07904564089623,0.00901961902224813,0.09497167484175548,0.007440907151008363,0.009401220373138735,0.08626069296619615,0.09695989053798862,False,False,session_recorded,1.0,clean,1.0,-0.0334559556680194,3.6659034210316603,267.0
2025-12-07,True,True,3.734739943339765,4.017388828809891,0.28264888547012645,,,,True,suppressed,1.0,,3.4347062336752976,4.034773653004232,0.00901537989546073,0.09494935437095257,0.007435879552623822,0.009401376432166063,0.08623154615698261,0.09696069529539308,False,False,session_recorded,1.0,clean,1.0,-0.10873153458995688,3.7024359805423015,270.0
2025-12-08,True,True,3.751269146812043,4.028352966379425,0.2770838195673822,,,,True,suppressed,1.0,,3.451277382136975,4.051260911487112,0.009012859354807442,0.09493608036361856,0.007431792184071724,0.00940130193758056,0.0862078429382833,0.0969603111462652,False,False,session_recorded,1.0,clean,1.0,0.09226347048197914,3.7012258893539216,290.0
2025-12-09,True,True,3.7285048712244113,4.016933996491843,0.28842912526743125,,,,True,suppressed,1.0,,3.428539308901674,4.028470433547149,0.00901128499290368,0.09492778830723742,0.007428390828886249,0.009401020433490977,0.08618811303704385,0.09695885948942973,False,False,session_recorded,1.0,clean,1.0,-0.13691295645789836,3.703839585524144,303.0
2025-12-10,True,True,3.7175324079568526,3.999997436582916,0.2824650286260636,,,,True,suppressed,1.0,,3.417584064987355,4.01748075092635,0.009010250447174118,0.09492233903130558,0.007425508294839094,0.009400594109594032,0.08617138907339891,0.09695666098620574,False,False,session_recorded,1.0,clean,1.0,-0.1747476691096046,3.7065980948080073,280.0
2025-12-11,True,True,3.6493456553787342,3.96585694630972,0.3165112909309858,,,,True,suppressed,1.0,,3.349409207407642,3.9492821033498267,0.009009535825526332,0.09491857471288921,0.00742303106462288,0.009400083364296307,0.08615701401872561,0.09695402706590535,False,False,session_recorded,1.0,clean,1.0,-0.3831621778782184,3.640541609158173,306.0
2025-12-12,True,True,3.6026305603258866,3.947681572718614,0.34505101239272773,,,,True,suppressed,1.0,,3.2965626921988114,3.908698428452962,0.009381653864069405,0.09685893796686708,0.007502924628647764,0.009797429468255327,0.08661942408402265,0.09898196536872425,False,False,rest_day_no_session,1.15,clean,1.0,-0.23138821487015893,3.601722592827509,
2025-12-13,True,True,3.6162248053958392,3.931950346170509,0.31572554077467013,,,,True,suppressed,1.2,,3.3135833387674887,3.91886627202419,0.009172776132783401,0.09577461110745061,0.007494616621046477,0.009623442265239071,0.08657145384621005,0.09809914507904272,False,False,session_recorded,1.0,clean,1.0,-0.15654197192069574,3.5650023885012567,307.0
2025-12-14,True,True,3.6164603213069992,3.9203665187028296,0.3039061973958302,,,,True,suppressed,1.2,,3.3092550495813677,3.9236655930326307,0.009451511272539482,0.09721888331255138,0.0075707785047627344,0.009929840354916087,0.08701022069138047,0.0996485843096433,False,False,rest_day_no_session,1.15,clean,1.0,-0.13154770378026726,3.545798865799612,
2025-12-15,True,True,3.651119397587892,3.9153524982211976,0.26423310063330574,,,,True,suppressed,1.0,,3.3479706322608846,3.9542681629148992,0.009203553392055287,0.09593515201455245,0.007558858556013831,0.009708389534497866,0.08694169630283177,0.09853116022100758,False,False,session_recorded,1.0,clean,1.0,-0.04107532903217015,3.5168253672129763,177.0
2025-12-16,True,True,3.640067472084282,3.909692703167254,0.2696252310829717,,,,True,suppressed,1.0,,3.3387090861751014,3.9414258579934627,0.009095163084643972,0.09536856444680276,0.0075489844647837374,0.009592024513367011,0.08688489203989229,0.0979388815198898,False,False,session_recorded,1.0,clean,1.0,-0.0894103198528362,3.509453979579144,175.0
2025-12-17,True,True,3.6524511690058126,3.9118726154263386,0.25942144642052595,,,,True,suppressed,1.0,,3.310023539547676,3.994878798463949,0.011743066688913922,0.10836543124499584,0.0079492134523448,0.010530237710907666,0.08915836165130447,0.10261694650937371,True,False,session_recorded,1.0,suppressed,2.5,,3.49725018176917,199.0
2025-12-18,True,True,3.5153567243884023,3.86634971285934,0.3509929884709376,,,,True,suppressed,1.0,,3.1949636672168045,3.83574978156,0.01028040257004906,0.10139232007429883,0.007766787975090017,0.009889001614753867,0.08812938201922227,0.09944345938649694,False,False,session_recorded,1.0,clean,1.0,-0.48636342228537677,3.468973446287501,242.0
2025-12-19,True,True,3.5392793720866598,3.8596091377783686,0.32032976569170896,,,,True,suppressed,1.0,,3.229290690812253,3.8492680533610666,0.009623556529302829,0.09809972746803546,0.007667178019994408,0.009620776504580493,0.08756242356167632,0.09808555706412893,False,False,session_recorded,1.0,clean,1.0,-0.07620116686893397,3.476885300593736,199.0
2025-12-20,True,True,3.4937942138775697,3.843543619216481,0.34974940533891125,,,,True,suppressed,1.0,,3.188796530092874,3.7987918976622654,0.009316161551967714,0.09652026498082003,0.007607295461059707,0.009506841431560421,0.087219811173034,0.09750303293518833,False,False,session_recorded,1.0,clean,1.0,-0.22072502051891885,3.4524736809768073,263.0
2025-12-21,True,True,3.4944061581855044,3.838883395368795,0.34447723718329065,,,,True,suppressed,1.25,,3.1630786473113486,3.82573366905966,0.010994080794732653,0.10485266231590237,0.00785588336665969,0.010122601541505044,0.08863342127357879,0.10061114024552671,False,False,session_recorded,1.0,degraded,3.5,-0.2629113593124002,3.4147587429108848,289.0
2025-12-22,True,True,3.368882247392773,3.7850923050021206,0.41621005760934754,,,,True,suppressed,1.0,,3.053635443356325,3.6841290514292213,0.009952800831908143,0.09976372503023402,0.007709772444205401,0.009703347187479696,0.08780530988616464,0.0985055693221439,False,False,session_recorded,1.0,clean,1.0,-0.572274143564675,3.317818017934332,340.0
2025-12-23,True,True,3.3810696973877787,3.7712980071074154,0.3902283097196367,,,,True,suppressed,1.0,,3.0676891687335135,3.694450226042044,0.009835307582155626,0.0991731192519204,0.0077085586976595455,0.009924070425737392,0.0877983980358386,0.09961962871712277,False,False,rest_day_no_session,1.15,clean,1.0,-0.16315517221731213,3.2731506527750605,
2025-12-24,True,True,3.5175094312823356,3.802383506228331,0.2848740749459957,,,,True,suppressed,1.0,,3.2111059626042646,3.8239128999604066,0.009402238934754729,0.09696514288523855,0.007651650570147213,0.00968207425261334,0.08747371359526937,0.09839753174045242,False,False,session_recorded,1.0,clean,1.0,0.32298565005434865,3.3111791024187367,269.0
2025-12-25,True,True,3.570511380428074,3.8088379301897173,0.23832654976164325,,,,True,suppressed,1.15,,3.2613819221246274,3.879640838731521,0.009570281544269404,0.09782781580036122,0.007695989259481797,0.009962404713561525,0.08772678758213934,0.09981184655922125,False,False,rest_day_no_session,1.15,clean,1.0,0.05901014582341002,3.3768093968904656,
2025-12-26,True,True,3.611525494641068,3.8110272115034407,0.1995017168623726,,,,True,suppressed,1.25,,3.3013403255464393,3.9217106637356967,0.009635760271189016,0.09816190845327435,0.007744144577221644,0.010126131792571944,0.08800082145765256,0.10062868275284112,False,False,rest_day_no_session,1.15,clean,1.0,0.020185590081508664,3.397538557451003,
2025-12-27,True,True,3.55429635951508,3.7798431496079057,0.22554679009282597,,,,True,suppressed,1.0,,3.236192563403561,3.8724001556265986,0.010134017086751324,0.10066785528037897,0.007903043486814868,0.010740471971571746,0.08889906347546564,0.10363624834763051,False,False,calendar_gap_no_session,1.35,clean,1.0,-0.34030536872008676,3.3941428854399978,
2025-12-28,True,True,3.5519608887069203,3.7666646413729814,0.21470375266606126,,,,True,suppressed,1.0,,3.243845676242312,3.8600761011715288,0.009507584868882943,0.097506845241157,0.00786208824219081,0.010189826092394941,0.08866841738855391,0.10094466846938942,False,False,session_recorded,1.0,clean,1.0,-0.15319300307743644,3.4203236878156678,74.0
2025-12-29,True,True,3.5129144863418724,3.7610058559428023,0.24809136960092976,,,,True,suppressed,1.0,,3.2032496069763337,3.822579365707411,0.009603462257018133,0.09799725637495232,0.007910295606779975,0.010297253992330618,0.08893984262848667,0.10147538614033759,False,False,rest_day_no_session,1.15,clean,1.0,-0.12834913271395543,3.4881489735305946,
2025-12-30,True,True,3.446421478217319,3.721503562195163,0.27508208397784417,,,,True,suppressed,1.0,,3.1420182513408452,3.750824705093793,0.009279881541321228,0.0963321417872624,0.007871800802801313,0.00996700241880618,0.08872316948126523,0.09983487576396427,False,False,session_recorded,1.0,clean,1.0,-0.44515336426539154,3.4663514793071157,71.0
2025-12-31,True,True,3.4145166254646115,3.742153689146914,0.3276370636823021,,,,True,suppressed,1.15,,3.1124165201202345,3.7166167308089886,0.00913998918820383,0.09560329067664894,0.007835835588884708,0.009786146917720794,0.08852025524638249,0.09892495599049207,False,False,session_recorded,1.0,clean,1.0,0.08037824106113511,3.42531995854265,217.0
2026-01-01,True,True,3.1975278264568785,3.665258959124891,0.4677311326680127,,,,True,suppressed,1.0,,2.890329578845651,3.504726074068106,0.009451079068123694,0.0972166604452328,0.007882480225913025,0.010079241588995175,0.08878333304124725,0.10039542613583138,False,False,rest_day_no_session,1.15,clean,1.0,-0.9157098153565841,3.2661892626239286,
2026-01-02,True,True,3.349813941191963,3.697956566454117,0.3481426252621537,3.589210310706392,0.12396026001837734,0.3520799057293349,False,degraded,1.6,0.3190363959295919,3.0517529342262675,3.647874948157659,0.008897218521208939,0.09432506836047848,0.00782458444006002,0.009971539648812677,0.08845668114992795,0.09985759685077884,False,False,rest_day_no_session,1.15,clean,1.0,0.22191562058297754,3.251172323830183,
2026-01-03,True,True,3.404031289291068,3.6999525207638984,0.29592123147283067,,,,True,suppressed,1.55,,3.0430624201065255,3.76500015847561,0.013049186148097911,0.11423303439941491,0.008435357438357233,0.012064437396267159,0.09184420198552129,0.10983823285298776,True,False,calendar_gap_no_session,1.35,suppressed,1.0,,3.2427934981211504,
2026-01-04,True,True,2.9502197389494316,3.5213392890912285,0.5711195501417968,3.5077485289838553,0.12396026001837734,0.3520799057293349,False,degraded,1.8,0.05736303997672776,2.625206341674221,3.2752331362246423,0.010579044771295927,0.10285448347688071,0.008273559844280517,0.011213712617506097,0.0909591108371257,0.10589481865278441,False,False,calendar_gap_no_session,1.35,clean,1.0,-1.8893287023153442,2.931467511029572,
2026-01-05,True,True,3.0453745761523403,3.5277163790322126,0.4823418028798723,3.6114481383322445,0.12396026001837734,0.3520799057293349,False,degraded,1.7,0.5709152533913189,2.7340076801265543,3.3567414721781264,0.009709319738465911,0.09853588046222508,0.008274061607943249,0.011037314043749807,0.09096186897784835,0.10505862193913361,False,False,calendar_gap_no_session,1.35,clean,1.0,-0.22127771860842982,2.8419269646373544,
2026-01-06,True,True,3.1207455474991983,3.5317228193287855,0.410977271829587,3.4972083222875026,0.12396026001837734,0.3520799057293349,False,degraded,1.8,0.3749329185820707,2.7848172516791942,3.4566738433192024,0.011301526353634666,0.10630863724850707,0.008573377204797047,0.011850568183688692,0.0925925332021813,0.10886031500821909,False,False,calendar_gap_no_session,1.35,degraded,3.5,-0.4733683806462028,2.771945878360531,
2026-01-07,True,True,3.292515938541574,3.5739746872300273,0.2814587486884531,3.6172297028392837,0.12396026001837734,0.3520799057293349,False,degraded,1.35,0.4303481040489854,2.9770471428644654,3.607984734218683,0.00996682296620285,0.09983397701285295,0.008525530884693398,0.011366427375886428,0.09233380142013757,0.10661344838192989,False,False,calendar_gap_no_session,1.35,clean,1.0,0.23473775027719057,2.770555787262022,
2026-01-08,True,True,3.2715747586525006,3.5522016566012624,0.28062689794876167,3.5250844644859916,0.12396026001837734,0.3520799057293349,False,clean,1.2,0.1864940311430061,2.975719637046055,3.5674298802589464,0.008766013037680738,0.09362698883164372,0.008365338551966995,0.010426602376744499,0.0914622247267526,0.10211073585448543,False,False,session_recorded,1.0,clean,1.0,-0.3777543981817577,2.849973870951225,
2026-01-09,True,True,3.358418941246454,3.574441593425388,0.21602265217893418,3.5966532577947454,0.12396026001837734,0.3520799057293349,False,degraded,1.35,0.28264218649235584,3.0705949446207006,3.6462429378722074,0.008296557496850529,0.09108544064146876,0.008242450537729911,0.009971069927031381,0.09078794268915841,0.09985524486491124,False,False,session_recorded,1.0,clean,1.0,0.09720166755545057,2.835558882703143,6.0
2026-01-10,True,True,3.4838084896102313,3.618479297865287,0.13467080825505545,3.5539171392727757,0.12396026001837734,0.3520799057293349,False,clean,1.0,0.17012612129426907,3.193505756326787,3.7741112228936755,0.008440072520772139,0.09186986731661333,0.008215881489904184,0.010102702643169204,0.09064149982157281,0.10051220146414665,False,False,rest_day_no_session,1.15,clean,1.0,0.3984458375832185,2.9729039760589733,
2026-01-11,True,True,3.5040593507277875,3.6204203705865896,0.11636101985880229,3.626544413886297,0.12396026001837734,0.3520799057293349,False,clean,1.0,0.11934718969919311,3.2185747827235356,3.7895439187320394,0.008162237040933249,0.09034509970625551,0.00811257609972894,0.009787209174718252,0.09006984012270111,0.09893032484894736,False,False,session_recorded,1.0,clean,1.0,-0.06303585917433585,3.242378817539038,23.0
2026-01-12,True,True,3.5042631867269867,3.6227996921956542,0.11853650546866774,3.4330314489325744,0.12396026001837734,0.3520799057293349,False,clean,1.0,-0.07756105202182795,3.1864471547749806,3.8220792186789927,0.01011569044047748,0.10057678877592721,0.00835130741226708,0.010349033439065333,0.0913854879741148,0.10173019924813542,True,False,session_recorded,1.0,suppressed,4.0,,3.659804053246943,45.0
2026-01-13,True,True,3.437447731398372,3.5915923230300972,0.15414459163172523,3.5956618174592783,0.12396026001837734,0.3520799057293349,False,clean,1.0,0.07305484748833324,3.139767081012118,3.7351283817846257,0.008874525473248907,0.09420469984692327,0.0081079842519704,0.00976054926397816,0.09004434603000012,0.09879549212377133,False,False,session_recorded,1.0,clean,1.0,-0.4083931582632374,3.721921802925063,49.0
2026-01-14,True,True,3.3343858970515625,3.551559983247707,0.21717408619614445,3.4628885115397376,0.12396026001837734,0.3520799057293349,False,clean,1.0,0.01600767343546483,3.0453628426349124,3.6234089514682126,0.008365827422359057,0.09146489721395339,0.007953663936450616,0.00950995782473771,0.0891833164692288,0.0975190126320899,False,False,session_recorded,1.0,clean,1.0,-0.536729119321234,3.6424359047941723,76.0
2026-01-15,True,True,3.232996764942838,3.517784803246766,0.2847880383039279,3.4433081209864485,0.12396026001837734,0.3520799057293349,False,clean,1.0,0.10607420794758671,2.9477808005104036,3.5182127293752723,0.008146885075290182,0.09026009680523382,0.007841981975155598,0.009391290661961262,0.0885549658413101,0.09690867175831717,False,False,session_recorded,1.0,clean,1.0,-0.547076098705749,3.6168859929578576,129.0
