Fecha,n_sessions,total_duration_min,has_aerobic,has_strength,has_mobility,load_day,intensity_cat_day,intense_day,work_total_min_day,work_n_blocks_day,z3_min_day,hr_max_day,hr_p95_max_day,late_intensity_day,cardiac_drift_worst,elev_gain_day,elev_loss_day,strength_min_day,mobility_min_day,rpe_max_day,effort_above_typical_aerobic,effort_above_typical_strength,effort_above_anchor_aerobic,n_with_rpe,n_with_notes,elev_density_day,intense_days_prev_3d,intense_days_prev_5d,intensity_clustering_flag,intensity_clustering_level,dominant_family_prev_7d,dominant_family_share_prev_7d,n_sessions_usable_prev_7d,z1_pct_weighted_prev_7d,z2_pct_weighted_prev_7d,z3_pct_weighted_prev_7d,distribution_signal_confidence_prev_7d,polarisation_index_prev_7d,intensity_blackhole_flag,intensity_blackhole_episode_id,intensity_blackhole_episode_len,z3_7d_sum,z3_7d_nobs,work_7d_sum,work_7d_nobs,finish_strong_7d_count,load_3d,load_3d_nobs,load_7d,load_7d_nobs,load_14d,load_14d_nobs,load_28d,load_28d_nobs,acwr_simple_prev,monotony_7d_prev,strain_7d_prev,load_ctx_ready,elev_loss_7d_sum
2025-11-16,1.0,91.9,1.0,0.0,0.0,70.0,work_intense,1,14.0,2.0,3.7,170.0,159.0,0.0,11.9,349.0,347.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,29.9,0,1,0,,bike_family,0.659,3,65.0,33.6,1.4,high,1.976,True,8,1,23.7,5,160.9,5,0.0,207.0,3,523.0,7,890.0,14,1529.0,26,1.368,1.86,973.0,True,3290.0
2025-11-17,2.0,68.7,1.0,1.0,0.0,23.0,easy,0,0.0,0.0,0.0,138.0,132.0,0.0,17.2,,,30.7,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,1,1,0,,,,0,,,,,,False,,,26.8,5,116.1,5,0.0,224.0,3,462.0,7,864.0,14,1491.0,26,1.239,2.001,924.7,True,2756.0
2025-11-18,2.0,113.5,1.0,1.0,0.0,80.0,work_intense,1,21.3,4.0,11.6,179.0,173.0,1.0,11.6,,,55.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,,1,1,0,,,,0,,,,,,False,,,26.8,6,116.1,6,0.0,220.0,3,461.0,7,835.0,14,1486.0,26,1.241,1.986,915.6,True,2756.0
2025-11-19,1.0,97.7,1.0,0.0,0.0,72.0,work_steady,0,50.7,3.0,0.1,157.0,153.0,0.0,-35.5,685.0,686.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,25.3,2,2,1,high,,,0,,,,,,False,,,20.3,6,108.7,6,1.0,173.0,3,460.0,7,899.0,14,1491.0,26,1.234,1.986,913.4,True,2204.0
2025-11-20,1.0,80.1,1.0,0.0,0.0,54.0,easy,0,0.0,0.0,0.0,144.0,138.0,0.0,,,,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,1,2,1,low,bike_family,0.69,3,60.2,38.3,1.5,high,1.611,True,9,1,20.4,6,159.4,6,1.0,175.0,3,452.0,7,960.0,14,1499.0,26,1.206,1.974,892.0,True,2391.0
2025-11-21,2.0,103.4,0.0,1.0,0.0,23.0,NA,0,,,,,,,,,,103.4,0.0,,0.0,1.0,0.0,2.0,0.0,,1,2,1,low,,,0,,,,,,False,,,18.0,6,126.5,6,1.0,206.0,3,453.0,7,986.0,14,1511.0,26,1.199,1.981,897.3,True,1894.0
2025-11-22,1.0,140.7,1.0,0.0,0.0,101.0,work_steady,0,27.4,2.0,0.0,154.0,151.0,1.0,4.1,166.0,172.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,8.3,0,1,0,,,,0,,,,,,False,,,18.0,6,126.5,6,1.0,149.0,3,449.0,7,886.0,14,1498.0,26,1.199,1.923,863.5,True,1894.0
2025-11-23,1.0,184.0,1.0,0.0,0.0,108.0,work_steady,0,25.7,2.0,1.2,159.0,151.0,0.0,-32.2,658.0,655.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,10.9,0,1,0,,run_family,0.623,3,76.5,18.2,5.4,high,4.5,False,,,15.4,6,113.4,6,2.0,178.0,3,423.0,7,946.0,14,1599.0,27,1.058,2.239,947.2,True,1205.0
2025-11-24,1.0,63.5,1.0,0.0,0.0,39.0,easy,0,0.0,0.0,0.0,145.0,136.0,0.0,4.4,112.0,112.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,12.1,0,0,0,,,,0,,,,,,False,,,12.9,6,125.1,6,2.0,232.0,3,461.0,7,923.0,14,1653.0,27,1.116,2.073,955.8,True,1513.0
2025-11-25,2.0,88.4,1.0,1.0,0.0,66.0,work_intense,1,24.4,5.0,14.9,168.0,166.0,0.0,4.6,,,27.3,0.0,5.0,0.0,0.0,0.0,2.0,0.0,,0,0,0,,,,0,,,,,,False,,,12.9,6,125.1,6,2.0,248.0,3,477.0,7,938.0,14,1595.0,27,1.196,2.345,1118.6,True,1625.0
2025-11-26,1.0,61.9,1.0,0.0,0.0,24.0,finish_strong,0,0.0,0.0,0.0,128.0,122.0,1.0,,,,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,1,1,0,,,,0,,,,,,False,,,16.2,6,128.2,6,1.0,213.0,3,463.0,7,923.0,14,1647.0,27,1.124,2.308,1068.8,True,1625.0
2025-11-27,2.0,81.3,1.0,1.0,0.0,65.0,work_intense,1,19.0,1.0,3.2,168.0,162.0,0.0,9.7,,,19.5,0.0,6.0,0.0,0.0,0.0,2.0,0.0,,1,1,0,,,,0,,,,,,False,,,16.1,6,77.5,6,2.0,129.0,3,415.0,7,867.0,14,1624.0,27,1.022,1.854,769.3,True,939.0
2025-11-28,3.0,132.2,1.0,1.0,0.0,47.0,easy,0,0.0,0.0,0.9,160.0,132.0,0.0,-0.1,,,77.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,,2,2,1,high,,,0,,,,,,False,,,19.3,6,96.5,6,2.0,155.0,3,426.0,7,879.0,14,1681.0,27,1.014,1.905,811.4,True,939.0
2025-11-29,1.0,150.3,1.0,0.0,0.0,80.0,easy,0,4.0,1.0,0.0,150.0,139.0,0.0,-16.4,212.0,221.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,3.9,1,2,1,low,,,0,,,,,,False,,,20.2,7,96.5,7,2.0,136.0,3,450.0,7,899.0,14,1662.0,27,1.083,2.229,1003.0,True,939.0
2025-11-30,1.0,78.5,1.0,0.0,0.0,49.0,easy,0,0.0,0.0,0.0,141.0,136.0,0.0,3.8,232.0,232.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,18.9,1,2,1,low,,,0,,,,,,False,,,20.2,7,73.1,7,1.0,192.0,3,429.0,7,852.0,14,1742.0,28,0.985,2.375,1019.1,True,988.0
2025-12-01,2.0,82.9,1.0,1.0,0.0,34.0,easy,0,0.0,0.0,0.0,146.0,131.0,0.0,-1.4,,,22.9,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,0,1,0,,,,0,,,,,,False,,,19.0,7,47.4,7,1.0,176.0,3,370.0,7,831.0,14,1695.0,28,0.873,3.03,1120.9,True,565.0
2025-12-02,2.0,118.4,1.0,1.0,0.0,41.0,easy,0,0.0,0.0,0.0,138.0,127.0,0.0,7.2,,,58.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,0,1,0,,,,0,,,,,,False,,,19.0,7,47.4,7,1.0,163.0,3,365.0,7,842.0,14,1677.0,28,0.871,2.882,1052.1,True,453.0
2025-12-03,1.0,38.7,0.0,1.0,0.0,6.0,NA,0,,,,,,,,,,38.7,0.0,,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,4.1,7,23.0,7,1.0,124.0,3,340.0,7,803.0,14,1702.0,28,0.799,2.782,945.9,True,453.0
2025-12-04,1.0,73.0,1.0,0.0,0.0,39.0,easy,0,0.0,0.0,0.0,137.0,133.0,0.0,,,,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,4.1,6,23.0,6,0.0,81.0,3,322.0,7,737.0,14,1697.0,28,0.759,2.12,682.6,True,453.0
2025-12-05,1.0,85.8,0.0,1.0,0.0,18.0,NA,0,,,,,,,,,,85.8,0.0,,0.0,1.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.9,6,4.0,6,0.0,86.0,3,296.0,7,722.0,14,1708.0,28,0.693,2.082,616.3,True,453.0
2025-12-06,1.0,148.8,1.0,0.0,0.0,83.0,work_moderate,0,6.7,2.0,0.0,155.0,142.0,0.0,25.5,168.0,196.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.1,0,0,0,,,,0,,,,,,False,,,0.0,5,4.0,5,0.0,63.0,3,267.0,7,717.0,14,1603.0,28,0.666,1.748,466.6,True,453.0
2025-12-07,1.0,147.3,1.0,0.0,0.0,69.0,easy,0,0.0,0.0,0.0,154.0,137.0,0.0,13.7,120.0,128.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,2.2,0,0,0,,,,0,,,,,,False,,,0.0,5,6.7,5,0.0,140.0,3,270.0,7,699.0,14,1645.0,28,0.657,1.702,459.6,True,428.0
2025-12-08,1.0,65.1,1.0,0.0,0.0,47.0,easy,0,0.0,0.0,0.0,148.0,143.0,0.0,6.9,221.0,229.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,22.0,0,0,0,,bike_family,0.796,2,94.6,5.4,0.0,moderate,17.519,False,,,0.0,5,6.7,5,0.0,170.0,3,290.0,7,660.0,14,1583.0,28,0.733,1.661,481.7,True,324.0
2025-12-09,1.0,74.0,0.0,1.0,0.0,18.0,NA,0,,,,,,,,,,74.0,0.0,,0.0,1.0,0.0,1.0,0.0,,0,0,0,,bike_family,0.673,2,94.6,5.4,0.0,moderate,17.519,False,,,0.0,5,6.7,5,0.0,199.0,3,303.0,7,668.0,14,1606.0,28,0.755,1.745,528.8,True,553.0
2025-12-10,2.0,62.9,1.0,0.0,0.0,32.0,easy,0,0.0,0.0,0.0,140.0,130.0,0.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,,0,0,0,,bike_family,0.673,2,94.6,5.4,0.0,moderate,17.519,False,,,0.0,4,6.7,4,0.0,134.0,3,280.0,7,620.0,14,1543.0,28,0.726,1.517,424.9,True,553.0
2025-12-11,2.0,100.3,1.0,1.0,0.0,58.0,work_steady,0,20.6,3.0,0.0,161.0,158.0,1.0,11.5,,,34.4,0.0,5.0,0.0,0.0,0.0,2.0,0.0,,0,0,0,,bike_family,0.607,2,94.6,5.4,0.0,moderate,17.519,False,,,0.0,5,6.7,5,0.0,97.0,3,306.0,7,628.0,14,1495.0,28,0.819,1.908,583.8,True,553.0
2025-12-13,1.0,91.3,0.0,1.0,0.0,22.0,NA,0,,,,,,,,,,91.3,0.0,,0.0,1.0,0.0,1.0,0.0,,0,0,0,,bike_family,0.619,2,94.6,5.4,0.0,moderate,17.519,False,,,0.0,5,27.3,5,1.0,90.0,2,307.0,6,574.0,13,1473.0,27,0.834,1.624,498.5,True,553.0
2025-12-15,1.0,64.2,1.0,0.0,0.0,45.0,easy,0,0.0,0.0,0.0,151.0,145.0,0.0,-13.3,204.0,195.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,25.4,0,0,0,,run_family,0.737,2,82.9,17.1,0.0,moderate,4.848,False,,,0.0,3,20.6,3,1.0,22.0,1,177.0,5,467.0,12,1298.0,26,0.545,1.236,218.8,True,229.0
2025-12-16,2.0,107.0,1.0,1.0,0.0,42.0,easy,0,0.0,0.0,0.0,135.0,133.0,0.0,5.8,,,51.1,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,0,0,0,,run_family,0.735,2,80.4,19.6,0.0,moderate,4.102,False,,,0.0,3,20.6,3,1.0,67.0,2,175.0,5,478.0,12,1320.0,26,0.53,1.24,217.0,True,195.0
2025-12-17,1.0,131.4,1.0,0.0,0.0,75.0,work_moderate,0,14.4,3.0,0.0,147.0,141.0,0.0,-30.7,766.0,748.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,23.4,0,0,0,,run_family,0.798,3,86.2,13.8,0.0,high,6.246,False,,,0.0,4,20.6,4,1.0,87.0,2,199.0,5,479.0,12,1282.0,26,0.621,1.372,273.1,True,195.0
2025-12-18,1.0,65.5,0.0,1.0,0.0,15.0,NA,0,,,,,,,,,,65.5,0.0,,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,4,35.0,4,1.0,162.0,3,242.0,5,548.0,12,1285.0,26,0.753,1.307,316.4,True,943.0
2025-12-19,2.0,177.9,1.0,1.0,0.0,64.0,work_moderate,0,18.2,4.0,0.0,146.0,142.0,0.0,-34.8,619.0,596.0,74.4,0.0,4.0,0.0,0.0,0.0,2.0,0.0,23.1,0,0,0,,,,0,,,,,,False,,,0.0,3,14.4,3,0.0,132.0,3,199.0,5,524.0,12,1246.0,26,0.639,1.126,224.0,True,943.0
2025-12-20,1.0,67.8,1.0,0.0,0.0,48.0,easy,0,0.0,0.0,0.0,151.0,143.0,0.0,3.3,,,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,bike_family,0.659,2,88.4,11.6,0.0,moderate,7.621,False,,,0.0,4,32.6,4,0.0,154.0,3,263.0,6,570.0,12,1287.0,26,0.817,1.509,396.9,True,1539.0
2025-12-21,1.0,98.8,1.0,0.0,0.0,51.0,easy,0,3.1,1.0,0.0,149.0,141.0,0.0,-4.3,163.0,141.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.4,0,0,0,,,,0,,,,,,False,,,0.0,5,32.6,5,0.0,127.0,3,289.0,6,535.0,12,1234.0,26,0.937,1.704,492.6,True,1539.0
2025-12-22,1.0,117.1,0.0,1.0,0.0,16.0,NA,0,,,,,,,,,,117.1,0.0,,0.0,0.0,0.0,1.0,0.0,,0,0,0,,bike_family,0.64,3,89.8,10.2,0.0,high,8.804,False,,,0.0,6,35.7,6,0.0,163.0,3,340.0,7,517.0,12,1177.0,26,1.155,2.787,947.7,True,1680.0
2025-12-24,1.0,63.2,0.0,1.0,0.0,7.0,NA,0,,,,,,,,,,63.2,0.0,,0.0,0.0,0.0,1.0,0.0,,0,0,0,,bike_family,0.834,3,89.8,10.2,0.0,high,8.804,False,,,0.0,4,35.7,4,0.0,67.0,2,269.0,6,468.0,11,1088.0,25,0.989,1.472,396.0,True,1485.0
2025-12-28,1.0,101.2,1.0,0.0,0.0,64.0,easy,0,0.0,0.0,0.0,145.0,137.0,0.0,1.5,60.0,116.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,4.5,0,0,0,,bike_family,1.0,1,93.0,7.0,0.0,low,13.286,False,,,0.0,1,3.1,1,0.0,,0,74.0,3,363.0,9,879.0,22,0.337,0.607,44.9,True,141.0
2025-12-30,1.0,210.9,1.0,0.0,0.0,146.0,work_steady,0,54.9,6.0,0.6,162.0,150.0,0.0,-0.2,486.0,499.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,6.7,0,0,0,,run_family,1.0,1,99.6,0.4,0.0,low,99.6,False,,,0.0,1,0.0,1,0.0,64.0,1,71.0,2,382.0,9,860.0,21,0.33,,,True,116.0
2025-12-31,1.0,118.0,1.0,0.0,0.0,75.0,easy,0,4.0,1.0,0.0,154.0,145.0,0.0,-5.9,557.0,576.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,50.7,0,0,0,,bike_family,0.659,1,65.6,34.1,0.3,low,1.933,False,,,0.6,2,54.9,2,0.0,210.0,2,217.0,3,486.0,9,965.0,21,0.899,0.599,130.0,True,615.0
2026-01-08,1.0,52.3,0.0,1.0,0.0,6.0,NA,0,,,,,,,,,,52.3,0.0,,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,,0,,0,,,0,,0,285.0,3,728.0,14,,,,True,
2026-01-09,1.0,35.6,1.0,0.0,0.0,17.0,easy,0,0.0,0.0,0.0,130.0,126.0,0.0,,,,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,0,0.0,0,0.0,6.0,1,6.0,1,291.0,4,676.0,14,0.036,,,True,0.0
2026-01-11,1.0,31.1,1.0,0.0,0.0,22.0,easy,0,0.0,0.0,0.0,148.0,144.0,0.0,3.2,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.3,0,0,0,,elliptical_family,1.0,1,100.0,0.0,0.0,low,100.0,False,,,0.0,1,0.0,1,0.0,23.0,2,23.0,2,308.0,5,671.0,14,0.137,,,True,0.0
2026-01-12,1.0,60.0,0.0,1.0,0.0,4.0,NA,0,,,,,,,,,,60.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,2,0.0,2,0.0,39.0,2,45.0,3,266.0,5,693.0,15,0.26,0.746,33.6,True,5.0
2026-01-13,2.0,97.8,1.0,1.0,0.0,27.0,easy,0,0.0,0.0,0.0,131.0,128.0,0.0,,,,56.4,0.0,5.0,0.0,0.0,0.0,2.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,2,0.0,2,0.0,26.0,2,49.0,4,270.0,6,652.0,15,0.301,0.844,41.3,True,5.0
2026-01-14,2.0,133.2,1.0,1.0,0.0,53.0,easy,0,0.0,0.0,0.0,147.0,141.0,0.0,-31.8,431.0,432.0,54.8,0.0,4.0,0.0,0.0,0.0,2.0,0.0,76.7,0,0,0,,elliptical_family,0.71,2,100.0,0.0,0.0,low,100.0,False,,,0.0,3,0.0,3,0.0,53.0,3,76.0,5,151.0,6,637.0,15,0.477,1.064,80.9,True,5.0
2026-01-15,1.0,67.6,0.0,1.0,0.0,11.0,NA,0,,,,,,,,,,67.6,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,4,0.0,4,0.0,84.0,3,129.0,6,129.0,6,615.0,15,0.839,1.094,141.1,True,437.0
2026-01-16,1.0,91.2,0.0,1.0,0.0,18.0,NA,0,,,,,,,,,,91.2,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,4,0.0,4,0.0,91.0,3,134.0,6,140.0,7,611.0,15,0.877,1.167,156.4,True,437.0
2026-01-18,1.0,45.5,1.0,0.0,0.0,30.0,easy,0,3.1,1.0,0.0,160.0,150.0,0.0,,,,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,run_family,0.728,2,96.9,3.1,0.0,moderate,31.258,False,,,0.0,3,0.0,3,0.0,29.0,2,135.0,6,158.0,8,517.0,14,1.044,1.177,158.9,True,437.0
2026-01-19,2.0,71.5,1.0,0.0,0.0,57.0,work_moderate,0,28.2,3.0,0.0,158.0,155.0,1.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,3,3.1,3,0.0,48.0,2,143.0,6,188.0,9,496.0,14,1.153,1.215,173.8,True,432.0
2026-01-20,2.0,139.7,1.0,1.0,0.0,62.0,work_steady,0,24.3,3.0,0.0,151.0,148.0,0.0,13.3,,,79.7,0.0,5.0,0.0,1.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.0,4,31.3,4,1.0,87.0,2,196.0,6,245.0,10,537.0,14,1.46,1.441,282.4,True,432.0
2026-01-22,2.0,153.8,1.0,1.0,0.0,83.0,work_steady,0,23.7,3.0,0.8,166.0,156.0,0.0,-0.9,406.0,417.0,83.7,0.0,5.0,0.0,1.0,0.0,2.0,1.0,63.1,0,0,0,,,,0,,,,,,False,,,0.0,3,55.6,3,1.0,119.0,2,178.0,5,307.0,11,592.0,14,1.203,1.076,191.5,True,0.0
2026-01-23,1.0,45.5,1.0,0.0,0.0,28.0,finish_strong,0,0.0,0.0,0.0,141.0,136.0,1.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.8,4,79.3,4,1.0,145.0,2,250.0,5,384.0,11,675.0,15,1.481,1.193,298.2,True,417.0
2026-01-24,1.0,105.7,0.0,1.0,0.0,22.0,NA,0,,,,,,,,,,105.7,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,0.8,5,79.3,5,2.0,111.0,2,260.0,5,395.0,11,703.0,16,1.479,1.268,329.6,True,417.0
2026-01-25,1.0,138.6,1.0,0.0,0.0,87.0,work_steady,0,21.7,4.0,2.0,166.0,149.0,1.0,37.0,620.0,151.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,12.7,0,0,0,,,,0,,,,,,False,,,0.8,5,79.3,5,2.0,133.0,3,282.0,6,417.0,12,725.0,17,1.556,1.54,434.3,True,417.0
2026-01-26,1.0,77.8,1.0,0.0,0.0,63.0,work_steady,0,26.1,5.0,0.0,159.0,156.0,0.0,-5.4,456.0,472.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,64.2,0,0,0,,,,0,,,,,,False,,,2.8,5,97.9,5,3.0,137.0,3,339.0,6,482.0,12,748.0,17,1.813,1.601,542.9,True,568.0
2026-01-27,2.0,112.8,1.0,1.0,0.0,39.0,easy,0,0.0,0.0,0.0,140.0,132.0,0.0,-2.9,,,52.4,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,2.8,5,95.8,5,2.0,172.0,3,345.0,6,541.0,12,811.0,18,1.702,1.613,556.5,True,1040.0
2026-01-28,2.0,144.7,1.0,1.0,0.0,69.0,easy,0,0.0,0.0,0.0,146.0,142.0,0.0,14.1,,,68.7,0.0,5.0,1.0,0.0,0.0,1.0,1.0,,0,0,0,,,,0,,,,,,False,,,2.8,5,71.5,5,2.0,189.0,3,322.0,6,553.0,12,704.0,18,1.83,1.521,489.7,True,1040.0
2026-01-29,2.0,161.1,1.0,1.0,0.0,66.0,easy,0,0.0,0.0,0.0,149.0,131.0,0.0,-0.9,133.0,119.0,33.6,0.0,4.0,1.0,0.0,0.0,1.0,1.0,3.1,0,0,0,,,,0,,,,,,False,,,2.8,6,71.5,6,2.0,171.0,3,391.0,7,569.0,12,698.0,18,2.241,2.298,898.4,True,1040.0
2026-01-30,2.0,122.2,1.0,1.0,0.0,63.0,easy,0,0.0,0.0,0.0,146.0,134.0,0.0,4.4,17.0,21.0,58.7,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.1,0,0,0,,,,0,,,,,,False,,,2.0,6,47.8,6,2.0,174.0,3,374.0,7,624.0,12,764.0,19,1.958,2.403,898.6,True,742.0
2026-02-01,1.0,60.0,1.0,0.0,0.0,50.0,work_intense,1,16.9,4.0,10.7,169.0,166.0,0.0,,,,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,,,0,,,,,,False,,,2.0,6,47.8,6,1.0,129.0,2,387.0,6,669.0,12,827.0,20,1.872,2.122,821.4,True,763.0
2026-02-02,2.0,141.9,1.0,0.0,1.0,84.0,work_steady,0,37.7,2.0,0.0,153.0,151.0,1.0,,,,0.0,67.7,5.0,0.0,0.0,0.0,2.0,0.0,,1,1,0,,,,0,,,,,,False,,,10.7,6,43.0,6,0.0,113.0,2,350.0,6,689.0,12,877.0,21,1.596,2.212,774.3,True,612.0
2026-02-03,2.0,179.2,1.0,1.0,0.0,71.0,easy,0,0.0,0.0,0.0,146.0,133.0,0.0,8.3,188.0,246.0,51.2,0.0,5.0,1.0,0.0,1.0,1.0,0.0,4.3,1,1,0,,,,0,,,,,,False,,,10.7,6,54.6,6,1.0,134.0,2,371.0,6,716.0,12,961.0,22,1.544,2.09,775.5,True,140.0
2026-02-04,1.0,93.6,1.0,0.0,0.0,83.0,work_steady,0,36.4,5.0,4.6,168.0,162.0,0.0,2.9,,,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,,1,1,0,,,,0,,,,,,False,,,10.7,6,54.6,6,1.0,205.0,3,403.0,6,725.0,12,1032.0,23,1.562,2.275,916.9,True,386.0
2026-02-05,2.0,96.6,1.0,1.0,0.0,42.0,work_moderate,0,8.7,2.0,6.9,182.0,182.0,0.0,-13.8,,,55.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,,0,1,0,,,,0,,,,,,False,,,15.3,6,91.0,6,1.0,238.0,3,417.0,6,808.0,13,1115.0,24,1.496,2.236,932.3,True,386.0
2026-02-06,2.0,186.2,1.0,1.0,0.0,85.0,easy,0,4.0,1.0,0.0,145.0,136.0,0.0,0.6,142.0,183.0,63.6,0.0,4.0,1.0,1.0,1.0,1.0,0.0,3.3,0,1,0,,,,0,,,,,,False,,,22.2,6,99.7,6,1.0,196.0,3,393.0,6,767.0,13,1151.0,24,1.366,2.069,813.1,True,267.0
2026-02-07,1.0,77.5,1.0,0.0,0.0,64.0,work_moderate,0,14.5,4.0,4.5,182.0,165.0,0.0,12.6,458.0,475.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,65.2,0,0,0,,,,0,,,,,,False,,,22.2,6,103.7,6,1.0,210.0,3,415.0,6,824.0,13,1219.0,24,1.362,2.047,849.5,True,429.0
2026-02-08,1.0,149.2,1.0,0.0,0.0,53.0,easy,0,0.0,0.0,0.0,133.0,125.0,0.0,19.0,196.0,222.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.8,0,0,0,,,,0,,,,,,False,,,26.7,7,118.2,7,1.0,191.0,3,479.0,7,866.0,13,1283.0,25,1.493,4.275,2047.6,True,904.0
2026-02-09,2.0,93.3,1.0,1.0,0.0,29.0,easy,0,0.0,0.0,0.0,130.0,126.0,0.0,-5.5,,,61.4,0.0,4.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,,bike_family,0.612,3,99.0,1.0,0.0,high,99.0,False,,,16.0,7,101.3,7,1.0,202.0,3,482.0,7,832.0,13,1314.0,25,1.467,4.43,2135.5,True,1126.0
2026-02-10,2.0,137.6,1.0,1.0,0.0,80.0,work_moderate,0,17.9,2.0,0.2,162.0,158.0,0.0,19.9,340.0,341.0,67.4,0.0,5.0,0.0,1.0,0.0,1.0,0.0,43.3,0,0,0,,bike_family,0.695,3,99.0,1.0,0.0,high,99.0,False,,,16.0,7,63.6,7,0.0,146.0,3,427.0,7,798.0,13,1339.0,25,1.276,3.154,1346.9,True,1126.0
2026-02-11,2.0,195.0,1.0,1.0,0.0,85.0,finish_strong,0,0.0,0.0,0.0,153.0,140.0,1.0,6.2,164.0,141.0,57.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,3.8,0,0,0,,,,0,,,,,,False,,,16.2,7,81.5,7,0.0,162.0,3,436.0,7,839.0,13,1392.0,25,1.253,3.077,1341.8,True,1221.0
2026-02-12,1.0,70.4,0.0,1.0,0.0,13.0,NA,0,,,,,,,,,,70.4,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,bike_family,0.724,3,97.3,2.7,0.0,high,36.037,False,,,11.6,7,45.1,7,1.0,194.0,3,438.0,7,855.0,13,1424.0,25,1.23,3.046,1334.2,True,1362.0
2026-02-13,1.0,60.3,1.0,0.0,0.0,48.0,work_steady,0,24.2,4.0,0.0,152.0,150.0,0.0,12.6,,,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,,bike_family,0.724,3,97.3,2.7,0.0,high,36.037,False,,,4.7,6,36.4,6,1.0,178.0,3,409.0,7,802.0,13,1426.0,25,1.147,2.216,906.2,True,1362.0
